STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,CURRENCY,Currency,BASE_PER,Base period,METHODOLOGY,Methodology,DECIMALS,Decimals,PRICE_BASE,Price base,ADJUSTMENT,Adjustment
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2013,,-4.42436855907833,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2012,,1.07337168371504,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1999,,1.75637135697809,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1998,,1.08219744363371,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1997,,1.91569910838491,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1996,,1.92132054599135,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1995,,0.664765499606457,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2011,,-0.46404529767503,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2010,,-5.97431645116511,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2009,,-12.6085516281908,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2008,,-8.88257545638599,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2007,,-5.45916064435856,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2006,,-3.75116815694129,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2005,,-2.07838635544989,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2004,,-5.44651812262653,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2003,,-3.70881044039057,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2002,,-0.601907109499945,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2001,,0.745664677413754,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2000,,2.86391572029611,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2026,,2.63996653585699,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2025,,2.3730027155694,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2024,,4.19671019362414,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2023,,1.44862869768446,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2022,,-0.277578478094145,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2021,,-3.2413628062979,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2020,,-1.72680403320603,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2019,,3.1048714583296,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2018,,4.18434481711488,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2017,,4.49060525770307,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2016,,4.86740424292895,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,GRC,Greece,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2015,,-0.277708343753899,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2009,,-4.94158518751553,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2008,,-2.56360467038506,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1995,,-0.757921254523686,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1994,,-0.431322329767908,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1993,,-0.796368918260678,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1992,,-1.00755704140488,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1991,,-0.748789541413687,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2007,,-1.02905869050225,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2006,,-0.917496672313981,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2005,,-1.34999966399878,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2004,,-1.78473888718462,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2003,,-2.00568492245526,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2002,,-1.30886591932891,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2001,,0.210849061704743,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2000,,1.03020041208726,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1999,,1.32349835535903,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1998,,0.881024121441367,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1997,,1.28540456367342,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1996,,0.503789347412,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2026,,-2.03385736154363,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2025,,-2.10652127141153,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2024,,-2.27535838707554,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2023,,-2.38484988345455,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2022,,-1.23521045198837,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2021,,-4.98875454096569,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2020,,-5.68045437886196,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2019,,-1.74420414146286,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2018,,-1.23185232143672,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2017,,-0.657283705350181,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2016,,-0.92634494530629,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2015,,-0.963692380493375,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2014,,-1.20933255697874,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2013,,-1.7426057031428,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2012,,-3.03800732835845,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,OECD,OECD,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2011,,-3.90443415125353,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2017,,1.78352103731231,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2016,,1.32642728773577,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2003,,-0.711227098943872,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2002,,-0.226460368151991,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2001,,-2.30273415199577,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2000,,-1.80353745177656,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,1999,,-1.02863833802065,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2015,,1.11964025760078,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2014,,-0.309213893857964,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2013,,-6.95172024420068,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2012,,-1.45826925189206,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2011,,-5.45658807039939,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,SVN,Slovenia,NLGXQA,Cyclically-adjusted general government primary balance as a percentage of potential GDP,A,Annual,2010,,-4.48523618049366,,,,PT_PB1GQ,Percentage of potential GDP,0,Units,,,,,,,2,Two,,,C,"Trend-cycle, calendar adjusted"
