STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,CURRENCY,Currency,BASE_PER,Base period,METHODOLOGY,Methodology,DECIMALS,Decimals,PRICE_BASE,Price base,ADJUSTMENT,Adjustment
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,CAN,Canada,IRCB,Central bank key interest rate,A,Annual,2025,,2.9375,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,CAN,Canada,IRCB,Central bank key interest rate,A,Annual,2024,,4.375,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,CAN,Canada,IRCB,Central bank key interest rate,A,Annual,2023,,4.8125,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,CAN,Canada,IRCB,Central bank key interest rate,A,Annual,2022,,2.375,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,CAN,Canada,IRCB,Central bank key interest rate,A,Annual,2021,,0.25,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,CAN,Canada,IRCB,Central bank key interest rate,A,Annual,2020,,0.25,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,CAN,Canada,IRCB,Central bank key interest rate,A,Annual,2019,,1.75,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,CAN,Canada,IRCB,Central bank key interest rate,A,Annual,2018,,1.4375,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,CAN,Canada,IRCB,Central bank key interest rate,A,Annual,2017,,0.75,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,CAN,Canada,IRCB,Central bank key interest rate,A,Annual,2016,,0.5,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2015,,2.42333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2014,,3.75416666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1974,,8.47916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1973,,7.25,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1972,,7,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1971,,6.97916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1970,,6.5,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1986,,22.425,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1985,,29.0333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1984,,29.7416666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1983,,26.55,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1982,,23.1583333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1981,,20.6416666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1980,,19.9,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1979,,20.0166666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1978,,18.9916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1977,,13.9166666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1976,,11,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1975,,10.5,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2013,,6.29416666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2012,,10.5475,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2011,,10.2391666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2010,,5.39583333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2009,,4.21083333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2008,,4.51916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2007,,4.42333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2006,,3.915,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2005,,3.4375,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2004,,4.14333333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2003,,4.17833333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2002,,5.00583333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2001,,5.15833333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2000,,5.595,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1999,,4.7775,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1998,,4.8775,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1997,,6.35833333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1996,,8.55916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1995,,11.465,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1994,,10.4783333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1993,,14.2516666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1992,,20.6333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO_116@DF_EO_116(1.0),Economic Outlook 116,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1991,,21.2833333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
